
Circuit: Title: diamond buffer

Circuit: Title: diamond buffer
Date: Sun May 29 14:03:03  2011


                             Title: diamond buffer
                             DC transfer characteristic  Sun May 29 14:03:03  2011
--------------------------------------------------------------------------------
Index   v-sweep         v(4)            v(5)            v(6)            
--------------------------------------------------------------------------------
180	8.000000e-01	1.199824e+00	1.597434e-01	6.344306e-01	
181	8.100000e-01	1.199830e+00	1.695558e-01	6.344706e-01	
182	8.200000e-01	1.199834e+00	1.793694e-01	6.344980e-01	
183	8.300000e-01	1.199836e+00	1.891844e-01	6.345167e-01	
184	8.400000e-01	1.199838e+00	1.990006e-01	6.345296e-01	
185	8.500000e-01	1.199839e+00	2.088181e-01	6.345384e-01	
186	8.600000e-01	1.199840e+00	2.186368e-01	6.345444e-01	
187	8.700000e-01	1.199841e+00	2.284568e-01	6.345486e-01	
188	8.800000e-01	1.199841e+00	2.382780e-01	6.345514e-01	
189	8.900000e-01	1.199841e+00	2.481003e-01	6.345533e-01	
190	9.000000e-01	1.199841e+00	2.579238e-01	6.345546e-01	
191	9.100000e-01	1.199841e+00	2.677485e-01	6.345555e-01	
192	9.200000e-01	1.199842e+00	2.775743e-01	6.345561e-01	
193	9.300000e-01	1.199842e+00	2.874013e-01	6.345565e-01	
194	9.400000e-01	1.199842e+00	2.972293e-01	6.345568e-01	
195	9.500000e-01	1.199842e+00	3.070585e-01	6.345570e-01	
196	9.600000e-01	1.199842e+00	3.168887e-01	6.345572e-01	
197	9.700000e-01	1.199842e+00	3.267201e-01	6.345573e-01	
198	9.800000e-01	1.199842e+00	3.365524e-01	6.345573e-01	
199	9.900000e-01	1.199842e+00	3.463859e-01	6.345574e-01	

CPU time since last call: 0.007 seconds.

Total CPU time: 0.007 seconds.

Current dynamic memory usage = 0,
Dynamic memory limit = 34351349760.

